"from","to","strength","direction"
"ARO.3001057TEM.198","ARO.3000375ErmB",0,0
"ARO.3001057TEM.198","ARO.3002639APH.3....Ib",0,0
"ARO.3001057TEM.198","ARO.3002819msrC",0,0
"ARO.3001057TEM.198","ARO.3000967TEM.104",0,0
"ARO.3001057TEM.198","ARO.3003047qacB",0,0
"ARO.3001057TEM.198","ARO.3002875dfrE",0,0
"ARO.3001057TEM.198","ARO.3004122Klebsiella",0,0
"ARO.3001057TEM.198","ARO.3000194tetW",0,0
"ARO.3001057TEM.198","ARO.3003056smeE",0,0
"ARO.3001057TEM.198","ARO.3004041Klebsiella",0,0
"ARO.3001057TEM.198","ARO.3000900TEM.30",0,0
"ARO.3001057TEM.198","ARO.3000999TEM.135",0,0
"ARO.3001057TEM.198","ARO.3000873TEM.1",0,0
"ARO.3001057TEM.198","ARO.3001015TEM.148",0,0
"ARO.3001057TEM.198","ARO.3000186tetM",0,0
"ARO.3001057TEM.198","ARO.3000501Nocardia",0,0
"ARO.3001057TEM.198","ARO.3004580Klebsiella",0,0
"ARO.3001057TEM.198","ARO.3004583Klebsiella",0,0
"ARO.3001057TEM.198","ARO.3000263marA",0,0
"ARO.3001057TEM.198","ARO.3000828baeR",0,0
"ARO.3001057TEM.198","ARO.3000491acrD",0,0
"ARO.3001057TEM.198","ARO.3000508gadX",0,0
"ARO.3001057TEM.198","ARO.3000795mdtE",0,0
"ARO.3001057TEM.198","ARO.3000518CRP",0,0
"ARO.3001057TEM.198","ARO.3003550mdtP",0,0
"ARO.3001057TEM.198","ARO.3003549mdtO",0,0
"ARO.3001057TEM.198","ARO.3003548mdtN",0,0
"ARO.3001057TEM.198","ARO.3000829baeS",0,0
"ARO.3001057TEM.198","ARO.3000027emrA",0,0
"ARO.3001057TEM.198","ARO.3003576eptA",0,0
"ARO.3001057TEM.198","ARO.3004612Escherichia",0,0
"ARO.3001057TEM.198","ARO.3004597Klebsiella",0,0
"ARO.3001057TEM.198","ARO.3000412sul2",0,0
"ARO.3001057TEM.198","ARO.3000300lsaA",0,0
"ARO.3001057TEM.198","ARO.3000984TEM.122",0,0
"ARO.3001057TEM.198","ARO.3000990TEM.128",0,0
"ARO.3001057TEM.198","ARO.3000391norA",0,0
"ARO.3001057TEM.198","ARO.3000988TEM.126",0,0
"ARO.3001057TEM.198","ARO.3000026mepA",0,0
"ARO.3001057TEM.198","ARO.3002628aad.6.",0,0
"ARO.3001057TEM.198","ARO.3000565tet.38.",0,0
"ARO.3001057TEM.198","ARO.3001004TEM.141",0,0
"ARO.3001057TEM.198","ARO.3000832evgA",0,0
"ARO.3001057TEM.198","ARO.3000676H.NS",0,0
"ARO.3001057TEM.198","ARO.3000830cpxA",0,0
"ARO.3001057TEM.198","ARO.3000815mgrA",0,0
"ARO.3001057TEM.198","ARO.3002641APH.3...Ia",0,0
"ARO.3001057TEM.198","ARO.3004572Staphylococcys",0,0
"ARO.3001057TEM.198","ARO.3003773Clostridium",0,0
"ARO.3001057TEM.198","ARO.3000215mecR1",0,0
"ARO.3001057TEM.198","ARO.3000621PC1",0,0
"ARO.3001057TEM.198","ARO.3001329mdtG",0,0
"ARO.3001057TEM.198","ARO.3003730Bifidobacteria",0,0
"ARO.3001057TEM.198","ARO.3002647APH.3...IIIa",0,0
"ARO.3001057TEM.198","ARO.3001327mdtK",0,0
"ARO.3001057TEM.198","ARO.3003838gadW",0,0
"ARO.3001057TEM.198","ARO.3000254emrY",0,0
"ARO.3001057TEM.198","ARO.3000206emrK",0,0
"ARO.3001057TEM.198","ARO.3004667Staphylococcus",0,0
"ARO.3001057TEM.198","ARO.3000924TEM.55",0,0
"ARO.3001057TEM.198","ARO.3004042Enterobacter",0,0
"ARO.3001057TEM.198","ARO.3002830vgaALC",0,0
"ARO.3001057TEM.198","ARO.3001030TEM.164",0,0
"ARO.3001057TEM.198","ARO.3003922oqxA",0,0
"ARO.3001057TEM.198","ARO.3003923oqxB",0,0
"ARO.3001057TEM.198","ARO.3002804FosA2",0,0
"ARO.3001057TEM.198","ARO.3001029TEM.163",0,0
"ARO.3001057TEM.198","ARO.3001032TEM.166",0,0
"ARO.3001057TEM.198","ARO.3000237tolC",0,0
"ARO.3001057TEM.198","ARO.3004611Escherichia",0,0
"ARO.3001057TEM.198","ARO.3003905ANT.4...Ib",0,0
"ARO.3001057TEM.198","ARO.3000903TEM.33",0,0
"ARO.3001057TEM.198","ARO.3001041TEM.176",0,0
"ARO.3001057TEM.198","ARO.3002597AAC.6...Ie.APH.2....Ia",0,0
"ARO.3001057TEM.198","ARO.3001394TEM.217",0,0
"ARO.3001057TEM.198","ARO.3003949efrB",0,0
"ARO.3001057TEM.198","ARO.3000410sul1",0,0
"ARO.3001057TEM.198","ARO.3001046TEM.186",0,0
"ARO.3001057TEM.198","ARO.3001328Escherichia",0,0
"ARO.3001057TEM.198","ARO.3000823ramA",0,0
"ARO.3001057TEM.198","ARO.3001378TEM.201",0,0
"ARO.3001057TEM.198","ARO.3001837ACT.15",0,0
"ARO.3001057TEM.198","ARO.3000617mecA",0,0
"ARO.3001057TEM.198","ARO.3000904TEM.34",0,0
"ARO.3001057TEM.198","ARO.3001383TEM.206",0,0
"ARO.3001057TEM.198","ARO.3001384TEM.207",0,0
"ARO.3001057TEM.198","ARO.3001385TEM.208",0,0
"ARO.3001057TEM.198","ARO.3001386TEM.209",0,0
"ARO.3001057TEM.198","ARO.3001393TEM.216",0,0
"ARO.3001057TEM.198","ARO.3001838ACT.17",0,0
"ARO.3001057TEM.198","ARO.3001839ACT.18",0,0
"ARO.3001057TEM.198","ARO.3001847ACT.27",0,0
"ARO.3001057TEM.198","ARO.3001852ACT.32",0,0
"ARO.3001057TEM.198","ARO.3003158TEM.220",0,0
"ARO.3001057TEM.198","ARO.3001391TEM.214",0,0
"ARO.3001057TEM.198","ARO.3003209FosA5",0,0
"ARO.3001057TEM.198","ARO.3004111FosA6",0,0
"ARO.3001057TEM.198","ARO.3004442tet.W.N.W.",0,0
"ARO.3001057TEM.198","ARO.3000378MexB",0,0
"ARO.3001057TEM.198","ARO.3000180tetA.P.",0,0
"ARO.3001057TEM.198","ARO.3000195tetB.P.",0,0
"ARO.3001057TEM.198","ARO.3001855ACT.35",0,0
"ARO.3001057TEM.198","ARO.3000250ErmC",0,0
"ARO.3001057TEM.198","ARO.3000190tetO",0,0
"ARO.3001057TEM.198","ARO.3000596ErmX",0,0
"ARO.3001057TEM.198","ARO.3002829vgaA",0,0
"ARO.3001057TEM.198","ARO.3004290Escherichia",0,0
"ARO.3001057TEM.198","ARO.3004480Bifidobacterium",0,0
"ARO.3001057TEM.198","ARO.3003948efrA",0,0
"ARO.3001057TEM.198","ARO.3000516emrR",0,0
"ARO.3001057TEM.198","ARO.3003950msbA",0,0
"ARO.3001057TEM.198","ARO.3003952yojI",0,0
"ARO.3001057TEM.198","ARO.3002986bacA",0,0
"ARO.3001057TEM.198","ARO.3004290Escherichia.1",0,0
"ARO.3001057TEM.198","ARO.3001214mdtM",0,0
"ARO.3001057TEM.198","ARO.3000216acrB",0,0
"ARO.3001057TEM.198","ARO.3004043Escherichia",0,0
"ARO.3001057TEM.198","ARO.3003841kdpE",0,0
"ARO.3001057TEM.198","ARO.3000792mdtA",0,0
"ARO.3001057TEM.198","ARO.3000793mdtB",0,0
"ARO.3001057TEM.198","ARO.3000794mdtC",0,0
"ARO.3001057TEM.198","ARO.3003578pmrF",0,0
"ARO.3001057TEM.198","ARO.3000833evgS",0,0
"ARO.3001057TEM.198","ARO.3000074emrB",0,0
"ARO.3001057TEM.198","ARO.3000499acrE",0,0
"ARO.3001057TEM.198","ARO.3000502acrF",0,0
"ARO.3001057TEM.198","ARO.3000796mdtF",0,0
"ARO.3001057TEM.198","ARO.3001216mdtH",0,0
"ARO.3001057TEM.198","ARO.3003577ugd",0,0
"ARO.3001057TEM.198","ARO.3000656acrS",0,0
"ARO.3001057TEM.198","ARO.3002897SAT.4",0,0
"ARO.3001057TEM.198","ARO.3000347ErmA",0,0
"ARO.3001057TEM.198","ARO.3000251msrA",0,0
"ARO.3001057TEM.198","ARO.3000521mupA",0,0
"ARO.3001057TEM.198","ARO.3004039Escherichia",0,0
"ARO.3001057TEM.198","ARO.3000191tetQ",0,0
"ARO.3004588Klebsiella","Day_of_Life",0,0
"ARO.3004588Klebsiella","PostMenst_Age",0,0
"ARO.3004588Klebsiella","Gestational_Age",0,0
"ARO.3004588Klebsiella","Birthweight",0,0
"ARO.3004588Klebsiella","Gentamicin",0,0
"ARO.3004588Klebsiella","Cefazolin",0,0
"ARO.3004588Klebsiella","Ampicillin",0,0
"ARO.3004588Klebsiella","Meropenem",0,0
"ARO.3004588Klebsiella","Vancomycin",0,0
"ARO.3004588Klebsiella","Ticarcillin.Clavulanate",0,0
"ARO.3004588Klebsiella","Total_abx",0,0
"ARO.3004588Klebsiella","r_Gentamicin",0,0
"ARO.3004588Klebsiella","r_Meropenem",0,0
"ARO.3004588Klebsiella","r_Ticarcillin.Clavulanate",0,0
"ARO.3004588Klebsiella","r_Vancomycin",0,0
"ARO.3004588Klebsiella","r_Ampicillin",0,0
"ARO.3004588Klebsiella","r_Cefotaxime",0,0
"ARO.3004588Klebsiella","r_TOTAL",0,0
"ARO.3004588Klebsiella","Human_Milk",0,0
"ARO.3004588Klebsiella","Maternal_Milk",0,0
"ARO.3004588Klebsiella","Donor_Milk",0,0
"ARO.3004588Klebsiella","Formula",0,0
"ARO.3004588Klebsiella","Fortification",0,0
"ARO.3004588Klebsiella","Vitamin_A",0,0
"ARO.3004588Klebsiella","Caffeine",0,0
"ARO.3004588Klebsiella","Iron",0,0
"ARO.3004588Klebsiella","Furosemide_Lasix",0,0
"ARO.3004588Klebsiella","m_ampicillin",0,0
"ARO.3004588Klebsiella","m_ceftriaxone",0,0
"ARO.3004588Klebsiella","m_azithromycin",0,0
"ARO.3004588Klebsiella","m_amoxicillin",0,0
"ARO.3004588Klebsiella","m_cefazolin",0,0
"ARO.3004588Klebsiella","m_erythromycin",0,0
"ARO.3004588Klebsiella","m_gentamicin",0,0
"ARO.3004588Klebsiella","m_penicillin",0,0
"ARO.3004588Klebsiella","m_vancomycin",0,0
"ARO.3004588Klebsiella","m_clindamycin",0,0
"ARO.3004588Klebsiella","m_cefotaxime",0,0
"ARO.3004588Klebsiella","dur_membrane_rupture",0,0
"ARO.3004588Klebsiella","CRIB.II.Score",0,0
"ARO.3004588Klebsiella","Total.Antibiotic.Days",0,0
"ARO.3004588Klebsiella","Escherichia.coli.abundance",0,0
"ARO.3004588Klebsiella","Escherichia.coli.PTR",0,0
"ARO.3004588Klebsiella","Klebsiella.aerogenes.abundance",0,0
"ARO.3004588Klebsiella","Klebsiella.aerogenes.PTR",0,0
"ARO.3004588Klebsiella","Staphylococcus.epidermidis.abundance",0,0
"ARO.3004588Klebsiella","Staphylococcus.epidermidis.PTR",0,0
"ARO.3004588Klebsiella","Enterococcus.faecium.abundance",0,0
"ARO.3004588Klebsiella","Enterococcus.faecium.PTR",0,0
"ARO.3004588Klebsiella","Citrobacter.freundii.abundance",0,0
"ARO.3004588Klebsiella","Citrobacter.freundii.PTR",0,0
"ARO.3004588Klebsiella","Klebsiella.pneumoniae.abundance",0,0
"ARO.3004588Klebsiella","Klebsiella.pneumoniae.PTR",0,0
"ARO.3004588Klebsiella","Klebsiella.variicola.abundance",0,0
"ARO.3004588Klebsiella","Klebsiella.variicola.PTR",0,0
"ARO.3004588Klebsiella","Enterobacter.cloacae.abundance",0,0
"ARO.3004588Klebsiella","Enterobacter.cloacae.PTR",0,0
"ARO.3004588Klebsiella","Bifidobacterium.longum.abundance",0,0
"ARO.3004588Klebsiella","Bifidobacterium.longum.PTR",0,0
"ARO.3004588Klebsiella","Enterobacter.roggenkampii.abundance",0,0
"ARO.3004588Klebsiella","Enterobacter.roggenkampii.PTR",0,0
"ARO.3004588Klebsiella","Enterococcus.faecalis.abundance",0.00833333333333333,0.0416666666666667
"ARO.3004588Klebsiella","Enterococcus.faecalis.PTR",0,0
"ARO.3004588Klebsiella","Klebsiella.quasipneumoniae.abundance",0,0
"ARO.3004588Klebsiella","Klebsiella.quasipneumoniae.PTR",0,0
"ARO.3004588Klebsiella","Klebsiella.michiganensis.abundance",0,0
"ARO.3004588Klebsiella","Klebsiella.michiganensis.PTR",0,0
"ARO.3004588Klebsiella","Clostridium.perfringens.abundance",0,0
"ARO.3004588Klebsiella","Clostridium.perfringens.PTR",0,0
"ARO.3004588Klebsiella","Klebsiella.oxytoca.abundance",0,0
"ARO.3004588Klebsiella","Klebsiella.oxytoca.PTR",0,0
"ARO.3004588Klebsiella","Bacteroides.fragilis.abundance",0,0
"ARO.3004588Klebsiella","Bacteroides.fragilis.PTR",0,0
"ARO.3004588Klebsiella","Enterobacter.hormaechei.abundance",0,0
"ARO.3004588Klebsiella","Enterobacter.hormaechei.PTR",0,0
"ARO.3004588Klebsiella","Enterobacter.sp..HK169.abundance",0,0
"ARO.3004588Klebsiella","Enterobacter.sp..HK169.PTR",0,0
"ARO.3004588Klebsiella","Enterobacter.asburiae.abundance",0,0
"ARO.3004588Klebsiella","Enterobacter.asburiae.PTR",0,0
"ARO.3004588Klebsiella","Klebsiella.sp..M5al.abundance",0,0
"ARO.3004588Klebsiella","Klebsiella.sp..M5al.PTR",0,0
"ARO.3004588Klebsiella","Veillonella.parvula.abundance",0,0
"ARO.3004588Klebsiella","Veillonella.parvula.PTR",0,0
"ARO.3004588Klebsiella","Enterobacter.sp..DKU_NT_01.abundance",0,0
"ARO.3004588Klebsiella","Enterobacter.sp..DKU_NT_01.PTR",0,0
"ARO.3004588Klebsiella","Enterobacter.sp..CRENT.193.abundance",0,0
"ARO.3004588Klebsiella","Enterobacter.sp..CRENT.193.PTR",0,0
"ARO.3004588Klebsiella","Enterobacteriaceae.bacterium.S05.abundance",0,0
"ARO.3004588Klebsiella","Enterobacteriaceae.bacterium.S05.PTR",0,0
"ARO.3004588Klebsiella","Citrobacter.abundance",0,0
"ARO.3004588Klebsiella","Citrobacter.PTR",0,0
"ARO.3004588Klebsiella","ARO.3000319mphC",0,0
"ARO.3004588Klebsiella","ARO.3003551emeA",0,0
"ARO.3004588Klebsiella","ARO.3003046qacA",0,0
"ARO.3004588Klebsiella","ARO.3001057TEM.198",0,0
"ARO.3004588Klebsiella","ARO.3000804MexF",0,0
"ARO.3004588Klebsiella","ARO.3002985arnA",0,0
"ARO.3004588Klebsiella","ARO.3004075MuxC",0,0
"ARO.3004588Klebsiella","ARO.3004074MuxB",0,0
"ARO.3004588Klebsiella","ARO.3002865dfrC",0,0
"ARO.3004588Klebsiella","ARO.3002660APH.6..Id",0,0
"ARO.3004588Klebsiella","ARO.3003052smeB",0,0
"ARO.3004588Klebsiella","ARO.3000936TEM.70",0,0
"ARO.3004588Klebsiella","ARO.3000616mel",0,0
"ARO.3004588Klebsiella","ARO.3000375ErmB",0,0
"ARO.3004588Klebsiella","ARO.3002639APH.3....Ib",0,0
"ARO.3004588Klebsiella","ARO.3002819msrC",0,0
"ARO.3004588Klebsiella","ARO.3000967TEM.104",0,0
"ARO.3004588Klebsiella","ARO.3003047qacB",0,0
"ARO.3004588Klebsiella","ARO.3002875dfrE",0,0
"ARO.3004588Klebsiella","ARO.3004122Klebsiella",0,0
"ARO.3004588Klebsiella","ARO.3000194tetW",0,0
"ARO.3004588Klebsiella","ARO.3003056smeE",0,0
"ARO.3004588Klebsiella","ARO.3004041Klebsiella",0,0
"ARO.3004588Klebsiella","ARO.3000900TEM.30",0,0
"ARO.3004588Klebsiella","ARO.3000999TEM.135",0,0
"ARO.3004588Klebsiella","ARO.3000873TEM.1",0,0
"ARO.3004588Klebsiella","ARO.3001015TEM.148",0,0
"ARO.3004588Klebsiella","ARO.3000186tetM",0,0
"ARO.3004588Klebsiella","ARO.3000501Nocardia",0,0
"ARO.3004588Klebsiella","ARO.3004580Klebsiella",0,0
"ARO.3004588Klebsiella","ARO.3004583Klebsiella",0,0
"ARO.3004588Klebsiella","ARO.3000263marA",0,0
"ARO.3004588Klebsiella","ARO.3000828baeR",0,0
"ARO.3004588Klebsiella","ARO.3000491acrD",0,0
"ARO.3004588Klebsiella","ARO.3000508gadX",0,0
"ARO.3004588Klebsiella","ARO.3000795mdtE",0,0
"ARO.3004588Klebsiella","ARO.3000518CRP",0,0
"ARO.3004588Klebsiella","ARO.3003550mdtP",0,0
"ARO.3004588Klebsiella","ARO.3003549mdtO",0,0
"ARO.3004588Klebsiella","ARO.3003548mdtN",0,0
"ARO.3004588Klebsiella","ARO.3000829baeS",0,0
"ARO.3004588Klebsiella","ARO.3000027emrA",0,0
"ARO.3004588Klebsiella","ARO.3003576eptA",0,0
"ARO.3004588Klebsiella","ARO.3004612Escherichia",0,0
"ARO.3004588Klebsiella","ARO.3004597Klebsiella",0,0
"ARO.3004588Klebsiella","ARO.3000412sul2",0,0
"ARO.3004588Klebsiella","ARO.3000300lsaA",0,0
"ARO.3004588Klebsiella","ARO.3000984TEM.122",0,0
"ARO.3004588Klebsiella","ARO.3000990TEM.128",0,0
"ARO.3004588Klebsiella","ARO.3000391norA",0,0
"ARO.3004588Klebsiella","ARO.3000988TEM.126",0,0
"ARO.3004588Klebsiella","ARO.3000026mepA",0,0
"ARO.3004588Klebsiella","ARO.3002628aad.6.",0,0
"ARO.3004588Klebsiella","ARO.3000565tet.38.",0,0
"ARO.3004588Klebsiella","ARO.3001004TEM.141",0,0
"ARO.3004588Klebsiella","ARO.3000832evgA",0,0
"ARO.3004588Klebsiella","ARO.3000676H.NS",0,0
"ARO.3004588Klebsiella","ARO.3000830cpxA",0,0
"ARO.3004588Klebsiella","ARO.3000815mgrA",0,0
"ARO.3004588Klebsiella","ARO.3002641APH.3...Ia",0,0
"ARO.3004588Klebsiella","ARO.3004572Staphylococcys",0,0
"ARO.3004588Klebsiella","ARO.3003773Clostridium",0,0
"ARO.3004588Klebsiella","ARO.3000215mecR1",0,0
"ARO.3004588Klebsiella","ARO.3000621PC1",0,0
"ARO.3004588Klebsiella","ARO.3001329mdtG",0,0
"ARO.3004588Klebsiella","ARO.3003730Bifidobacteria",0,0
"ARO.3004588Klebsiella","ARO.3002647APH.3...IIIa",0,0
"ARO.3004588Klebsiella","ARO.3001327mdtK",0,0
"ARO.3004588Klebsiella","ARO.3003838gadW",0,0
"ARO.3004588Klebsiella","ARO.3000254emrY",0,0
"ARO.3004588Klebsiella","ARO.3000206emrK",0,0
"ARO.3004588Klebsiella","ARO.3004667Staphylococcus",0,0
"ARO.3004588Klebsiella","ARO.3000924TEM.55",0,0
"ARO.3004588Klebsiella","ARO.3004042Enterobacter",0,0
"ARO.3004588Klebsiella","ARO.3002830vgaALC",0,0
"ARO.3004588Klebsiella","ARO.3001030TEM.164",0,0
"ARO.3004588Klebsiella","ARO.3003922oqxA",0,0
"ARO.3004588Klebsiella","ARO.3003923oqxB",0,0
"ARO.3004588Klebsiella","ARO.3002804FosA2",0,0
"ARO.3004588Klebsiella","ARO.3001029TEM.163",0,0
"ARO.3004588Klebsiella","ARO.3001032TEM.166",0,0
"ARO.3004588Klebsiella","ARO.3000237tolC",0,0
"ARO.3004588Klebsiella","ARO.3004611Escherichia",0,0
"ARO.3004588Klebsiella","ARO.3003905ANT.4...Ib",0,0
"ARO.3004588Klebsiella","ARO.3000903TEM.33",0,0
"ARO.3004588Klebsiella","ARO.3001041TEM.176",0,0
"ARO.3004588Klebsiella","ARO.3002597AAC.6...Ie.APH.2....Ia",0,0
"ARO.3004588Klebsiella","ARO.3001394TEM.217",0,0
"ARO.3004588Klebsiella","ARO.3003949efrB",0,0
"ARO.3004588Klebsiella","ARO.3000410sul1",0,0
"ARO.3004588Klebsiella","ARO.3001046TEM.186",0,0
"ARO.3004588Klebsiella","ARO.3001328Escherichia",0,0
"ARO.3004588Klebsiella","ARO.3000823ramA",0,0
"ARO.3004588Klebsiella","ARO.3001378TEM.201",0,0
"ARO.3004588Klebsiella","ARO.3001837ACT.15",0,0
"ARO.3004588Klebsiella","ARO.3000617mecA",0,0
"ARO.3004588Klebsiella","ARO.3000904TEM.34",0,0
"ARO.3004588Klebsiella","ARO.3001383TEM.206",0,0
"ARO.3004588Klebsiella","ARO.3001384TEM.207",0,0
"ARO.3004588Klebsiella","ARO.3001385TEM.208",0,0
"ARO.3004588Klebsiella","ARO.3001386TEM.209",0,0
"ARO.3004588Klebsiella","ARO.3001393TEM.216",0,0
"ARO.3004588Klebsiella","ARO.3001838ACT.17",0,0
"ARO.3004588Klebsiella","ARO.3001839ACT.18",0,0
"ARO.3004588Klebsiella","ARO.3001847ACT.27",0,0
"ARO.3004588Klebsiella","ARO.3001852ACT.32",0,0
"ARO.3004588Klebsiella","ARO.3003158TEM.220",0,0
"ARO.3004588Klebsiella","ARO.3001391TEM.214",0,0
"ARO.3004588Klebsiella","ARO.3003209FosA5",0,0
"ARO.3004588Klebsiella","ARO.3004111FosA6",0,0
"ARO.3004588Klebsiella","ARO.3004442tet.W.N.W.",0,0
"ARO.3004588Klebsiella","ARO.3000378MexB",0,0
"ARO.3004588Klebsiella","ARO.3000180tetA.P.",0,0
"ARO.3004588Klebsiella","ARO.3000195tetB.P.",0,0
"ARO.3004588Klebsiella","ARO.3001855ACT.35",0,0
"ARO.3004588Klebsiella","ARO.3000250ErmC",0,0
"ARO.3004588Klebsiella","ARO.3000190tetO",0,0
"ARO.3004588Klebsiella","ARO.3000596ErmX",0,0
"ARO.3004588Klebsiella","ARO.3002829vgaA",0,0
"ARO.3004588Klebsiella","ARO.3004290Escherichia",0,0
"ARO.3004588Klebsiella","ARO.3004480Bifidobacterium",0,0
"ARO.3004588Klebsiella","ARO.3003948efrA",0,0
"ARO.3004588Klebsiella","ARO.3000516emrR",0,0
"ARO.3004588Klebsiella","ARO.3003950msbA",0,0
"ARO.3004588Klebsiella","ARO.3003952yojI",0,0
"ARO.3004588Klebsiella","ARO.3002986bacA",0,0
"ARO.3004588Klebsiella","ARO.3004290Escherichia.1",0,0
"ARO.3004588Klebsiella","ARO.3001214mdtM",0,0
"ARO.3004588Klebsiella","ARO.3000216acrB",0,0
"ARO.3004588Klebsiella","ARO.3004043Escherichia",0,0
"ARO.3004588Klebsiella","ARO.3003841kdpE",0,0
"ARO.3004588Klebsiella","ARO.3000792mdtA",0,0
"ARO.3004588Klebsiella","ARO.3000793mdtB",0,0
"ARO.3004588Klebsiella","ARO.3000794mdtC",0,0
"ARO.3004588Klebsiella","ARO.3003578pmrF",0,0
"ARO.3004588Klebsiella","ARO.3000833evgS",0,0
"ARO.3004588Klebsiella","ARO.3000074emrB",0,0
"ARO.3004588Klebsiella","ARO.3000499acrE",0,0
"ARO.3004588Klebsiella","ARO.3000502acrF",0,0
"ARO.3004588Klebsiella","ARO.3000796mdtF",0,0
"ARO.3004588Klebsiella","ARO.3001216mdtH",0,0
"ARO.3004588Klebsiella","ARO.3003577ugd",0,0
"ARO.3004588Klebsiella","ARO.3000656acrS",0,0
"ARO.3004588Klebsiella","ARO.3002897SAT.4",0,0
"ARO.3004588Klebsiella","ARO.3000347ErmA",0,0
"ARO.3004588Klebsiella","ARO.3000251msrA",0,0
"ARO.3004588Klebsiella","ARO.3000521mupA",0,0
"ARO.3004588Klebsiella","ARO.3004039Escherichia",0,0
"ARO.3004588Klebsiella","ARO.3000191tetQ",0,0
"ARO.3000804MexF","Day_of_Life",0.208333333333333,0
"ARO.3000804MexF","PostMenst_Age",0,0
"ARO.3000804MexF","Gestational_Age",0,0
"ARO.3000804MexF","Birthweight",0,0
"ARO.3000804MexF","Gentamicin",0.00833333333333333,0
"ARO.3000804MexF","Cefazolin",0.00833333333333333,0
"ARO.3000804MexF","Ampicillin",0,0
"ARO.3000804MexF","Meropenem",0.341666666666667,0
"ARO.3000804MexF","Vancomycin",0.00833333333333333,0
"ARO.3000804MexF","Ticarcillin.Clavulanate",0,0
"ARO.3000804MexF","Total_abx",0,0
"ARO.3000804MexF","r_Gentamicin",0.0833333333333333,0
"ARO.3000804MexF","r_Meropenem",0,0
"ARO.3000804MexF","r_Ticarcillin.Clavulanate",0.175,0
"ARO.3000804MexF","r_Vancomycin",0,0
"ARO.3000804MexF","r_Ampicillin",0.0416666666666667,0
"ARO.3000804MexF","r_Cefotaxime",0,0
"ARO.3000804MexF","r_TOTAL",0,0
"ARO.3000804MexF","Human_Milk",0,0
"ARO.3000804MexF","Maternal_Milk",0,0
"ARO.3000804MexF","Donor_Milk",0,0
"ARO.3000804MexF","Formula",0.00833333333333333,0
"ARO.3000804MexF","Fortification",0,0
"ARO.3000804MexF","Vitamin_A",0,0
"ARO.3000804MexF","Caffeine",0.025,0
"ARO.3000804MexF","Iron",0,0
"ARO.3000804MexF","Furosemide_Lasix",0,0
"ARO.3000804MexF","m_ampicillin",0,0
"ARO.3000804MexF","m_ceftriaxone",0,0
"ARO.3000804MexF","m_azithromycin",0,0
"ARO.3000804MexF","m_amoxicillin",0.0166666666666667,0
"ARO.3000804MexF","m_cefazolin",0,0
"ARO.3000804MexF","m_erythromycin",0.0666666666666667,0
"ARO.3000804MexF","m_gentamicin",0,0
"ARO.3000804MexF","m_penicillin",0,0
"ARO.3000804MexF","m_vancomycin",0.00833333333333333,0
"ARO.3000804MexF","m_clindamycin",0,0
"ARO.3000804MexF","m_cefotaxime",0,0
"ARO.3000804MexF","dur_membrane_rupture",0,0
"ARO.3000804MexF","CRIB.II.Score",0.05,0
"ARO.3000804MexF","Total.Antibiotic.Days",0,0
"ARO.3000804MexF","Escherichia.coli.abundance",0,0
"ARO.3000804MexF","Escherichia.coli.PTR",0,0
"ARO.3000804MexF","Klebsiella.aerogenes.abundance",0,0
"ARO.3000804MexF","Klebsiella.aerogenes.PTR",0,0
"ARO.3000804MexF","Staphylococcus.epidermidis.abundance",0,0
"ARO.3000804MexF","Staphylococcus.epidermidis.PTR",0,0
"ARO.3000804MexF","Enterococcus.faecium.abundance",0.025,0.0833333333333333
"ARO.3000804MexF","Enterococcus.faecium.PTR",0,0
"ARO.3000804MexF","Citrobacter.freundii.abundance",0,0
"ARO.3000804MexF","Citrobacter.freundii.PTR",0,0
"ARO.3000804MexF","Klebsiella.pneumoniae.abundance",0,0
"ARO.3000804MexF","Klebsiella.pneumoniae.PTR",0,0
"ARO.3000804MexF","Klebsiella.variicola.abundance",0,0
"ARO.3000804MexF","Klebsiella.variicola.PTR",0,0
"ARO.3000804MexF","Enterobacter.cloacae.abundance",0,0
"ARO.3000804MexF","Enterobacter.cloacae.PTR",0,0
"ARO.3000804MexF","Bifidobacterium.longum.abundance",0,0
"ARO.3000804MexF","Bifidobacterium.longum.PTR",0,0
"ARO.3000804MexF","Enterobacter.roggenkampii.abundance",0,0
"ARO.3000804MexF","Enterobacter.roggenkampii.PTR",0.025,0
"ARO.3000804MexF","Enterococcus.faecalis.abundance",0,0
"ARO.3000804MexF","Enterococcus.faecalis.PTR",0.0416666666666667,0.145833333333333
"ARO.3000804MexF","Klebsiella.quasipneumoniae.abundance",0,0
"ARO.3000804MexF","Klebsiella.quasipneumoniae.PTR",0,0
"ARO.3000804MexF","Klebsiella.michiganensis.abundance",0.15,0.09375
"ARO.3000804MexF","Klebsiella.michiganensis.PTR",0,0
"ARO.3000804MexF","Clostridium.perfringens.abundance",0,0
"ARO.3000804MexF","Clostridium.perfringens.PTR",0,0
"ARO.3000804MexF","Klebsiella.oxytoca.abundance",0,0
"ARO.3000804MexF","Klebsiella.oxytoca.PTR",0.441666666666667,0.548611111111111
"ARO.3000804MexF","Bacteroides.fragilis.abundance",0,0
"ARO.3000804MexF","Bacteroides.fragilis.PTR",0,0
"ARO.3000804MexF","Enterobacter.hormaechei.abundance",0,0
